,t0,LZ,dt_LZ,IOI,nCounts
0.0,0.0,0.049828921423310434,0.0,0.3333333333333333,3
1.0,1.0,0.03986313713864835,-0.009965784284662084,0.5,2
2.0,2.0,0.029897352853986262,-0.009965784284662087,1.0,1
3.0,3.0,0.059794705707972524,0.029897352853986262,0.3333333333333333,3
4.0,4.0,0.059794705707972524,0.0,0.5,2
5.0,5.0,0.059794705707972524,0.0,0.25,4
6.0,6.0,0.049828921423310434,-0.009965784284662091,0.5,2
7.0,7.0,0.059794705707972524,0.009965784284662091,0.25,4
8.0,8.0,0.049828921423310434,-0.009965784284662091,0.3333333333333333,3
9.0,9.0,0.0797262742772967,0.029897352853986266,0.16666666666666666,6
10.0,10.0,0.03986313713864835,-0.03986313713864835,0.3333333333333333,3
11.0,11.0,0.08969205856195879,0.04982892142331044,0.2,5
12.0,12.0,0.059794705707972524,-0.029897352853986266,0.25,4
13.0,13.0,0.06976048999263461,0.009965784284662084,0.16666666666666666,6
14.0,14.0,0.059794705707972524,-0.009965784284662084,0.3333333333333333,3
15.0,15.0,0.049828921423310434,-0.009965784284662091,0.3333333333333333,3
16.0,16.0,0.059794705707972524,0.009965784284662091,0.3333333333333333,3
17.0,17.0,0.06976048999263461,0.009965784284662084,0.16666666666666666,6
18.0,18.0,0.059794705707972524,-0.009965784284662084,0.2,5
19.0,19.0,0.049828921423310434,-0.009965784284662091,0.3333333333333333,3
20.0,20.0,0.0797262742772967,0.029897352853986266,0.125,8
21.0,21.0,0.09965784284662087,0.019931568569324168,0.1,10
22.0,22.0,0.0797262742772967,-0.019931568569324168,0.16666666666666666,6
23.0,23.0,0.059794705707972524,-0.019931568569324175,0.25,4
24.0,24.0,0.06976048999263461,0.009965784284662084,0.16666666666666666,6
25.0,25.0,0.059794705707972524,-0.009965784284662084,0.2,5
26.0,26.0,0.03986313713864835,-0.019931568569324175,0.3333333333333333,3
27.0,27.0,0.049828921423310434,0.009965784284662084,0.2,5
28.0,28.0,0.0797262742772967,0.029897352853986266,0.14285714285714285,7
29.0,29.0,0.029897352853986262,-0.04982892142331044,0.5,2
30.0,30.0,0.049828921423310434,0.01993156856932417,0.3333333333333333,3
31.0,31.0,0.0797262742772967,0.029897352853986266,0.125,8
32.0,32.0,0.06976048999263461,-0.009965784284662091,0.14285714285714285,7
33.0,33.0,0.06976048999263461,0.0,0.2,5
